776BCEDF	Symposium on the Theory of Computing<---Approximate counting by dynamic programming
7699C57C	Artificial Intelligence<---Knowledge-based artificial neural networks
7D374AB4	IEEE Transactions on Computers<---A Comparison of Seven Techniques for Choosing Subsets of Pattern Recognition Properties
5CFFBA37	Information not present<---Iterative methods for solving linear systems
779B83E5	Journal of Accounting Research<---Methodological Issues Related to the Estimation of Financial Distress Prediction Models
79A2198F	Information Systems<---DBC: a condensed representation of frequent patterns for efficient mining
5F1C40E2	Statistical and Scientific Database Management<---Random sampling from database files: a survey
7DC4A464	IEEE Transactions on Knowledge and Data Engineering<---Efficient mining of association rules in distributed databases
7BEFFDBD	IEEE Transactions on Systems, Man, and Cybernetics<---Fuzzy identification of systems and its applications to modeling and control
7F68F5EF	National Conference on Artificial Intelligence<---Improving rule-based systems through case-based reasoning
093125BF	Information not present<---Document retrieval systems - optimization and evaluation
58A54C44	Information not present<---Extracting Semistructured Information from the Web.
8095167E	Information not present<---Shape coding of multidimensional data on a microcomputer display
5D12BD74	Information not present<---Neural Networks: a comprehensive foundation
7ED208DF	International Geoscience and Remote Sensing Symposium<---Measurement of Subresolution Terrain Displacements Using Spot Panchromatic Imagery
76A4E3D5	Proceedings of the IEEE<---The self-organizing map
5C27E998	International Conference on Conceptual Structures<---Classification Rules + Time = Temporal Rules
069A035A	Information not present<---Wrapper Induction for Semistructured, Web-based Information Sources
7FBE5DB3	ACM Transactions on Database Systems<---Discovering all most specific sentences
7F9BAE94	National Conference on Artificial Intelligence<---TRIPs: an integrated intelligent problem-solving assistant
7BFDB2E5	Journal of the Operational Research Society<---A case study in applying neural networks to predicting insolvency for property and casualty insurers
5C6169B2	International Conference on Machine Learning<---Feature Selection for Unbalanced Class Distribution and Naive Bayes
7B21C72A	Sigmod Record<---Fast algorithms for projected clustering
0BD2CA8F	Information not present<---On the Complexity of Mining Temporal Trends
8137A32B	International Conference on Data Engineering<---An efficient index structure for shift and scale invariant search of mufti-attribute time sequences
7E9F7195	Working Conference on Reverse Engineering<---Using clustering algorithms in legacy systems remodularization
7FFA3C6E	IEEE Transactions on Software Engineering<---Predicting fault incidence using software change history
5992FA39	Information not present<---The time relational model
5A4C868A	IEEE Data(base) Engineering Bulletin<---Mining Large Itemsets for Association Rules
7A97834C	Discrete Applied Mathematics<---An O( nm )-time algorithm for computing the dual of a regular Boolean function
806B99CB	Knowledge Discovery and Data Mining<---Inverted matrix: efficient discovery of frequent items in large datasets in the context of interactive mining
620AAAFA	Information not present<---An Introduction to Machine Translation
79C542C0	Knowledge Discovery and Data Mining<---Small is beautiful: discovering the minimal set of unexpected patterns
7F1261AC	International Journal of Intelligent Systems<---Language-oriented information retrieval
811C1D22	Data Mining and Knowledge Discovery<---Bayesian Networks for Data Mining
8175B713	IEEE Transactions on Systems, Man, and Cybernetics<---Some new indexes of cluster validity
0BC9FF2C	Knowledge Discovery and Data Mining<---Learning Arbiter and Combiner Trees from Partitioned Data for Scaling Machine Learning
8093AABD	International Conference on Data Mining<---Learning to Use a Learned Model: A Two-Stage Approach to Classification
80303279	Proceedings of the IEEE<---Feature extraction: A survey
7DAD351F	IEEE Transactions on Pattern Analysis and Machine Intelligence<---Parallel algorithms for hierarchical clustering and cluster validity
7E9FA5A0	International Conference on Data Engineering<---Representative objects: concise representations of semistructured, hierarchical data
6A4466BD	International Conference on Data Engineering<---A tightly-coupled architecture for data mining
773E2209	IEEE Computer<---Data mining: from serendipity to science
5F7F8A7B	Information not present<---Lexical Discovery with an Enriched Semantic Network
7799DBC4	Journal of Econometrics<---Information criteria for selecting possibly misspecified parametric models
75D82865	IEEE Intelligent Systems<---Constructing Bayesian networks to predict uncollectible telecommunications accounts
80FAB9B1	Machine Learning<---Machine Learning for Information Extraction in Informal Domains
773CCE57	Sigmod Record<---Mining quantitative association rules in large relational tables
7F217192	Hawaii International Conference on System Sciences<---The intelligent interface for online electronic medical records using temporal data mining
090DA81D	Information not present<---Meta-Rule-Guided Mining of Association Rules in Relational Databases
7F22C203	IEEE Transactions on Pattern Analysis and Machine Intelligence<---A theory for multiresolution signal decomposition: the wavelet representation
5C1400A9	Autonomous and Intelligent Systems<---Ontology Issue in Multi-agent Distributed Learning
5B061D4B	Information not present<---What's in a Link: Foundations for Semantic Networks
7E5A0E58	New Generation Computing<---Inverse entailment and Progol
85C36848	Sigplan Notices<---Implementing relational views of programs
0C394CA0	Information not present<---Toward a Taxonomy of Clones in Source Code: A Case Study
80777955	Information not present<---An introduction to the Mass Storage System Reference Model, version 5
70DE00F4	International Conference on Data Engineering<---Knowledge mining by imprecise querying: a classification-based approach
70E4FA3F	Information not present<---Database management systems
80C2BBF2	International Conference on Machine Learning<---An Improved Algorithm for Incremental Induction of Decision Trees
81691505	IEEE Transactions on Knowledge and Data Engineering<---FLEX: a tolerant and cooperative user interface to databases
7DE5D6E1	Knowledge Discovery and Data Mining<---Evolutionary Hot Spots Data Mining - An Architecture for Exploring for Interesting Discoveries
5B3A77B3	Inductive Logic Programming<---Learning from Positive Data
806D3D69	Knowledge Discovery and Data Mining<---Integrating Classification and Association Rule Mining
75EBE974	Information Processing and Management<---Term-weighting approaches in automatic text retrieval
80933F31	International Conference on Machine Learning<---A Neural Network Model for Prognostic Prediction
5AD5A0AA	International Conference on Machine Learning<---Improving Text Classification by Shrinkage in a Hierarchy of Classes
0BEC6921	National Conference on Artificial Intelligence<---Boosted Wrapper Induction
7DE5FA0D	American Psychologist<---Things I Have Learned (So Far).
7DB97570	Bioinformatics<---Feature selection for genetic sequence classification.
774EDF76	Communications of The ACM<---The ObjectStore database system
0286A09C	Knowledge Discovery and Data Mining<---From data mining to knowledge discovery: current challenges and future directions
78F96329	Information Storage and Retrieval<---Machine-Aided Indexing of Technical Literature.
777E088B	IEEE Concurrency<---Parallel and distributed association mining: a survey
5BA2E76C	The Vldb Journal<---Semantic Integration in Heterogeneous Databases Using Neural Networks
808A9DBA	Adaptive Agents and Multi-Agents Systems<---A multiagent perspective of parallel and distributed machine learning
7D777FEC	Sigmod Record<---IDEA: interactive data exploration and analysis
5A60CCEF	Information not present<---Readings in information visualization: using vision to think
8120298D	Knowledge Discovery and Data Mining<---Algorithms for Characterization and Trend Detection in Spatial Databases
5A74FF51	Information not present<---Internet-Based Workflow Management: Towards a Semantic Web
8005A306	ACM Computing Surveys<---RAID: high-performance, reliable secondary storage
0A5965BF	Information not present<---Discovering Temporal Association Rules in Temporal Databases
78C57CA1	Concurrency and Computation: Practice and Experience<---Portability, predictability and performance for parallel computing: BSP in practice
5C57817A	International Conference on Machine Learning<---Retrofitting Decision Tree Classifiers Using Kernel Density Estimation
5EEFFAC5	International Conference on Machine Learning<---Feature selection for high-dimensional genomic microarray data
7A49100C	Breast Cancer Research and Treatment<---A demonstration that breast cancer recurrence can be predicted by neural network analysis
7CD06EF2	SIAM Journal on Computing<---Ordered and Unordered Tree Inclusion
801120F4	Siam Review<---The Structure and Function of Complex Networks
76D395FE	Communications of The ACM<---An appreciation of Laurence Rosenberg
75C4FE7A	Pattern Recognition Letters<---Inexact graph matching for structural pattern recognition
0B6E7E46	Information not present<---Maximum likelihood from incom-plete data via the EM algorithm
7F4DB98D	Current Therapeutic Research-clinical and Experimental<---Some US Food and Drug Administration perspectives on data mining for pediatric safety Assessment
7B97F51B	Information Sciences<---New experimental results in fuzzy clustering
5B98BEE0	Computer Languages, Systems & Structures<---Mining Minimal Non-redundant Association Rules Using Frequent Closed Itemsets
0B216EAD	Information not present<---ASYNCHRONOUS PEER-TO-PEER COMMUNICATION FOR FAILURE RESILIENT DISTRIBUTED GENETIC ALGORITHMS
8233249E	IEEE Transactions on Software Engineering<---Predicting Source Code Changes by Mining Revision History
7FA0D165	Data Mining and Knowledge Discovery<---BIRCH: A New Data Clustering Algorithm and Its Applications
64526EEB	Database and Expert Systems Applications<---Software botryology. Automatic clustering of software systems
7CEC7A6D	International Conference on Software Maintenance<---Evaluating the use of dominance trees for C and COBOL
5D96E7A9	International Syposium on Methodologies for Intelligent Systems<---Mining N-most Interesting Itemsets
0767A33B	Information not present<---The Utility of Feature Weighting in Nearest-Neighbor Algorithms
7F14CD01	Information not present<---On the resemblance and containment of documents
80992BB8	International Conference on Data Mining<---Mining frequent spatio-temporal sequential patterns
7E5F9F97	Information not present<---New developments and applications of self-organizing maps
5D3C4A5E	Information not present<---Harvest: A Scalable, Customizable Discovery and Access System
78C6C51D	International Journal of Intelligent Systems in Accounting, Finance & Management<---The Prediction of Earnings Using Financial Statement Information: Empirical Evidence With Logit Models and Artificial Neural Networks
7E13C24F	International Conference on Software Engineering<---Finding latent code errors via machine learning over program executions
7D6A7206	Symposium on Principles of Database Systems<---A cost model for nearest neighbor search in high-dimensional data space
5C94A2BB	International Conference on Machine Learning<---Greedy Attribute Selection
7E4C6FAC	International Conference on Data Mining<---Lazy Associative Classification
76B06600	Symposium on Principles of Database Systems<---An overview of query optimization in relational systems
811D9956	International Conference on Software Maintenance<---Deriving an object model from legacy Fortran code
06CF1672	Information not present<---Code Search based on CVS Comments: A Preliminary Evaluation
772C9496	Computational Intelligence<---Explanation and prediction: an architecture for default and abductive reasoning
7F9D58A0	IEEE Symposium on Information Visualization<---Visualizing the non-visual: spatial analysis and interaction with information from text documents
7BEE9920	IEEE Intelligent Systems & Their Applications<---Learning approaches for detecting and tracking news events
026509BF	Information not present<---Concept formation in structured domains
80819F45	Ima Journal of Numerical Analysis<---Fast evaluation of radial basis functions: methods for two-dimensional polyharmonic splines
7F634BE3	Uncertainty in Artificial Intelligence<---Discriminative probabilistic models for relational data
7E90F97F	IEEE Transactions on Knowledge and Data Engineering<---On-line clustering
79913B2F	Knowledge Discovery and Data Mining<---The IGrid index: reversing the dimensionality curse for similarity indexing in high dimensional space
01B72804	Information not present<---Direct Access of an ILP Algorithm to a Database Management System
594657F6	Information not present<---Privacy Preserving Naive Bayes Classifier for Horizontally Partitioned Data
7F1E1484	International Conference on Data Engineering<---OSSM: a segmentation approach to optimize frequency counting
8084CCE1	IEEE Transactions on Information Theory<---New directions in cryptography
797E0ADD	Journal of The Royal Statistical Society Series A-statistics in Society<---Deconstructing statistical questions
597C8049	Information not present<---Dynamic hierarchies and optimization in distributed storage systems
7DD1AF3B	Data Mining and Knowledge Discovery<---Frequent pattern mining: current status and future directions
772ED9D5	IEEE Intelligent Systems<---Focusing knowledge-based techniques on market analysis
7756E23C	Proceedings of the IEEE<---Vector quantization in speech coding
639856B6	Information not present<---Automated program recognition by graph parsing
0BBB0FFC	Connection Science<---A Neural Network Construction Algorithm which Maximizes the Likelihood Function
59D25863	Information not present<---MAFIA: A Performance Study of Mining Maximal Frequent Itemsets
7EC63C4D	Knowledge Discovery and Data Mining<---Fast discovery of unexpected patterns in data, relative to a Bayesian network
763B652E	International Conference on Management of Data<---D(k)-index: an adaptive structural summary for graph-structured data
809BCA1A	Information not present<---A simple rule-based part of speech tagger
75BE69D0	Computer Networks and Isdn Systems<---Measuring the Web
78AE3101	Neurocomputing<---A multi-component nonlinear prediction system for the S&P 500 index
5A578AC8	Information not present<---Visual support for query specification and data mining
689FA895	Annals of Statistics<---Additive logistic regression : A statistical view of boosting
5B57A195	Systems, Man and Cybernetics<---Iconographic Displays For Visualizing Multidimensional Data
5D4DC460	Information not present<---Introduction to data mining
7D3869EE	International Conference on Software Engineering<---Mining version histories to guide software changes
6EEC7B47	Journal of Machine Learning Research<---Dependency networks for inference, collaborative filtering, and data visualization
5EEC3E21	Wirtschaftsinformatik \/ Angewandte Informatik<---A Fast Image-Gathering System on the World-Wide Web Using a PC Cluster
7AACDAF1	Knowledge Discovery and Data Mining<---Event detection from time series data
7BE73F42	Future Generation Computer Systems<---Using neural networks for data mining
5C73D588	Journal of Artificial Intelligence Research<---Query DAGs: A Practical Paradigm for Implementing Belief-Network Inference
07661B89	Information not present<---Data mining techniques: for marketing
5E48D37B	Knowledge Discovery and Data Mining<---Finding patterns in time series: a dynamic programming approach
76AA5623	National Conference on Artificial Intelligence<---Planning to gather inforrnation
5B14A265	European Conference on Principles of Data Mining and Knowledge Discovery<---Maintenance of Discovered Knowledge
764B0B62	Symposium on Principles of Database Systems<---Selectively estimation for Boolean queries
75CFBC15	Journal of Intelligent Information Systems<---Mining for Knowledge in Databases: The INLEN Architecture, Initial Implementation and First Results
58808A53	Information not present<---Collective data mining: a new perspective towards distributed data mining
75772203	Knowledge Discovery and Data Mining<---Detecting change in categorical data: mining contrast sets
78E16181	Computer Supported Cooperative Work<---Using filtering agents to improve prediction quality in the GroupLens research collaborative filtering system
5AAF5492	Knowledge Discovery and Data Mining<---Fast and Intuitive Clustering of Web Documents
7E82577A	International Syposium on Methodologies for Intelligent Systems<---On the Unknown Attribute Values in Learning from Examples
813239AE	Information not present<---Efficiently computing frequent tree-like topology patterns in a Web environment
7F2A9E6A	Computer Graphics<---Visualizing n -dimensional virtual worlds with n -vision
010D381A	Information not present<---Classification of blast furnace probe temperatures using neural networks
81311315	High Performance Computing<---PIOUS: a scalable parallel I/O system for distributed computing environments
7BBF0D3B	Neural Computation<---Neural networks and the bias/variance dilemma
7A978A45	Machine Learning<---Trading Accuracy for Simplicity in Decision Trees
7567BF58	Communications of The ACM<---Machine learning and data mining
7ED387F1	Sigmod Record<---Free parallel data mining
7AC9DED2	Journal of The Royal Statistical Society Series A-statistics in Society<---Model uncertainty, data mining and statistical inference
7B230F5A	Information & Computation<---Complexity of Identification and Dualization of Positive Boolean Functions
809E75D1	Information not present<---Domain-Driven Data Mining : Empowering Actionable Knowledge Delivery
77081C38	Communications of The ACM<---Parallel database systems: the future of high performance database systems
5B54044D	Information not present<---Web Usage Mining — Languages and Algorithms
7FED234F	ACM Transactions on Computer Systems<---Compiler-based I/O prefetching for out-of-core applications
764E5C15	IEEE Internet Computing<---Case-based reasoning support for online catalog sales
0C3CAD7F	Information not present<---The berry-picking search: user interface design
750A871B	Knowledge Discovery and Data Mining<---Discovering outlier filtering rules from unlabeled data: combining a supervised learner with an unsupervised learner
5F1667CA	The Vldb Journal<---What Is the Nearest Neighbor in High Dimensional Spaces?
77A0E601	Knowledge Discovery and Data Mining<---Identifying distinctive subsequences in multivariate time series by clustering
78A4421A	Artificial Intelligence<---An interactive system for finding complementary literatures: a stimulus to scientific discovery
784AD099	Technometrics<---Introduction to operations research
75CBC094	Pacific Symposium on Biocomputing<---Accurate classification of protein structural families using coherent subgraph analysis
0C0EE7A5	Information not present<---Using Maximum Entropy for Text Classification
78D1AB44	IEEE Transactions on Systems, Man, and Cybernetics<---Convergence theory for fuzzy c-means: Counterexamples and repairs
80F542A5	Hawaii International Conference on System Sciences<---Evaluating feature selection methods for learning in data mining applications
6E63A765	Information not present<---Pitfalls and Opportunities: What Macroeconomists Should Know About Unit Roots
5AE12690	Knowledge Discovery and Data Mining<---Bayesian classification (AutoClass): theory and results
7EF6BE8C	Symposium on Principles of Database Systems<---Limiting privacy breaches in privacy preserving data mining
0B3896AF	Information not present<---Using Data Cubes for Metarule-Guided Mining of Multi-Dimensional Association Rules
79124E9B	European Journal of Operational Research<---Rough set approach to multi-attribute decision analysis
5CD97CE9	Information not present<---The SMART Retrieval System—Experiments in Automatic Document Processing
0BC034B2	Information not present<---In Defense of Data Mining: Some Preliminary Thoughts
59B03617	Database Systems for Advanced Applications<---Reducing Communication Cost in a Privacy Preserving Distributed Association Rule Mining
80746CC7	Knowledge Discovery and Data Mining<---Parallel mining of closed sequential patterns
7B0F0125	International ACM SIGIR Conference on Research and Development in Information Retrieval<---Distributional clustering of words for text classification
76900D85	Sigmod Record<---Open issues in parallel query optimization
02ABA7B9	Information not present<---A genetic learning algorithm for the analysis of complex data
6DA7F89F	Information not present<---Data mining system using fuzzy rule induction
78E1E0BB	Neural Networks<---Structural learning with forgetting
5A26A800	World Wide Web<---Optimizing Web Servers Using Page Rank Prefetching for Clustered Accesses
5BA1E5F7	SIAM International Conference on Data Mining<---CHARM: An Efficient Algorithm for Closed Itemset Mining
8128C791	International Conference on Data Engineering<---A distribution-based clustering algorithm for mining in large spatial databases
770CF8C8	Mathematical Proceedings of the Cambridge Philosophical Society<---Sufficient statistics and intrinsic accuracy
817206ED	International Conference on Software Engineering<---Hipikat: recommending pertinent software development artifacts
7ACFDCB2	Annals of Statistics<---Expected Information as Expected Utility
7DC493AA	International Conference on Management of Data<---Graph indexing: a frequent structure-based approach
66223ED7	National Conference on Artificial Intelligence<---Advances in knowledge discovery and data mining
75832F88	Future Generation Computer Systems<---A statistical perspective on data mining
5BE4AD80	Information not present<---Data mining in finance: advances in relational and hybrid methods
5E23E590	Information not present<---Assessing the Calibration of Naive Bayes Posterior Estimates
7D311839	Foundations of Computer Science<---Clustering data streams
800D3A4E	Working Conference on Reverse Engineering<---Recovering code to documentation links in OO systems
5E409C1E	Electronic Commerce and Web Technologies<---Integrating Web Usage and Content Mining for More Effective Personalization
7F7C359B	IEEE Transactions on Neural Networks<---Data strip mining for the virtual design of pharmaceuticals with neural networks
5CC01C8B	Information not present<---A Scalable Self-organizing Map Algorithm for Textual Classification: A Neural Network Approach to Thesaurus Generation
781D5C6B	Sigmod Record<---Linear clustering of objects with multiple attributes
5956F698	International Conference on Data Mining<---H-mine: hyper-structure mining of frequent patterns in large databases
7D91B1EB	Brazilian Symposium on Neural Networks<---Web text mining using a hybrid system
7F114BF3	IEEE Computer<---Using Coplink to analyze criminal-justice data
6EAF9E43	Data Warehousing and Knowledge Discovery<---Modeling KDD Processes within the Inductive Database Framework
08B676BF	International Conference on Management of Data<---Integrating Mining with Relational Database Systems: Alternatives and Implications
7BACC24C	Sigmetrics Performance Evaluation Review<---A study of integrated prefetching and caching strategies
5B49B398	International Conference on Machine Learning<---Feature Selection with Selective Sampling
5D3D2F99	American Journal of Sociology<---Review Essay: Explaining Technological Change.
79F41FCC	Symposium on the Theory of Computing<---Approximate nearest neighbors and sequence comparison with block operations
7FDFB74F	Working Conference on Reverse Engineering<---Studying the chaos of code development
597F7134	International Parallel and Distributed Processing Symposium<---Implementation Issues in the Design of I/O Intensive Data Mining Applications on Clusters of Workstations
7C660291	International Journal on Digital Libraries<---The Lorel Query Language for Semistructured Data
7D21E8CC	IEEE\/ACM Transactions on Networking<---Internet Web servers: workload characterization and performance implications
78C74740	Journal of Magnetic Resonance Imaging<---Statistical analysis of multi‐subject fMRI data: Assessment of focal activations
588262E1	Information not present<---An Efficient A* based Algorithm for Optimal Graph Matching applied to Computer Vision
7FFAB877	IEEE Transactions on Neural Networks<---The application of certainty factors to neural computing for rule discovery
785969B3	Knowledge Discovery and Data Mining<---Growing decision trees on support-less association rules
7D175A0E	ACM Transactions on Database Systems<---Tight upper bounds on the number of candidate patterns
7E5E9ABC	International Conference on Conceptual Modeling<---Conceptual Modelling and Manipulation of Temporal Databases
0104B465	Information not present<---Improved Methods for Finding Association Rules
6049E046	Information not present<---A tutorial on learning with Bayesian networks
7E25BA16	Information not present<---Toward an information visualization workspace: combining multiple means of expression
5CED5F34	Knowledge Discovery and Data Mining<---Scaling Up the Accuracy of Naive-Bayes Classifiers: A Decision Tree Hybrid
7976E5CE	Symposium on Discrete Algorithms<---Sampling binary contingency tables with a greedy start
5C1C967F	Soft Computing<---Classifying Faults in High Voltage Power Systems: A Rough-Fuzzy Neural Computational Approach
76C86541	Future Generation Computer Systems<---Attribute selection for modelling
7D5367E8	Technometrics<---Exploratory data analysis
59463742	Information not present<---Structure level adaptation for artificial neural networks
7B410404	ACM Transactions on Database Systems<---Secure databases: protection against user influence
0C2492B5	International Conference on Artificial Neural Networks<---Let It Grow - Self-Organizing Feature Maps With Problem Dependent Cell Structure
7D92AEC3	IEEE Transactions on Neural Networks<---Unsupervised feature evaluation: a neuro-fuzzy approach
6F7F45E0	Information not present<---Generalization Performance of Overtrained Back-Propagation Networks
7D843C23	IEEE\/ACM Transactions on Networking<---On the self-similar nature of Ethernet traffic (extended version)
79A4618D	Conference on Information and Knowledge Management<---Matching and indexing sequences of different lengths
7E6F1552	IEEE Transactions on Neural Networks<---Tropical cyclone identification and tracking system using integrated neural oscillatory elastic graph matching and hybrid RBF network track mining techniques
7627EC73	Journal of the Operational Research Society<---Nonlinear programming : theory and algorithms
7A381BB0	Future Generation Computer Systems<---Computing on large-scale distributed systems: Xtrem Web architecture, programming models, security, tests and convergence with grid
5E9D3B7B	Information not present<---Pattern recognition : a statistical approach
7EC5E6DF	IEEE Transactions on Knowledge and Data Engineering<---Mining Impact-Targeted Activity Patterns in Imbalanced Data
755A5EA8	Sigir Forum<---Software reuse through information retrieval
60E33AF9	National Conference on Artificial Intelligence<---An Analysis of Bayesian Classifiers
80A8E9F5	IEEE Transactions on Information Theory<---The Tate pairing and the discrete logarithm applied to elliptic curve cryptosystems
80061088	Information not present<---A Mixed-Initiative Planning Approach to Exploratory Data Analysis
6897C4D5	Knowledge Discovery and Data Mining<---Accelerated Quantification of Bayesian Networks with Incomplete Data
7D158694	IEEE Transactions on Knowledge and Data Engineering<---Rough-fuzzy MLP: modular evolution, rule generation, and evaluation
5C9B0BCD	Knowledge Discovery and Data Mining<---Graphical models for discovering knowledge
80A57901	Information not present<---Grand challenge problems in visualization software
5E7DB4D0	Distributed Computing in Sensor Systems<---A local facility location algorithm for sensor networks
7F104616	IEEE Transactions on Neural Networks<---Rough fuzzy MLP: knowledge encoding and classification
590677E1	Information not present<---Conceptual structures: information processing in mind and machine
7A2E4074	Journal of Computer and System Sciences<---Cut and Paste
782E9474	Pattern Recognition Letters<---Knowledge from data using fuzzy methods
8105CD8A	Information not present<---Sequential Minimal Optimization: A Fast Algorithm for Training Support Vector Machines
6852971A	Web Intelligence and Agent Systems: An International Journal<---Ontology-Based Integration Of Business Intelligence
08F1E503	Knowledge Discovery and Data Mining<---Fast Discovery of Association Rules in Large Databases
5AD4346B	Information not present<---Data mining with neural networks: solving business problems from application development to decision support
7DEC77C0	IEEE Transactions on Knowledge and Data Engineering<---Symbolic interpretation of artificial neural networks
7C76D6C7	Knowledge Discovery and Data Mining<---Efficient algorithms for constructing decision trees with constraints
020DB473	Information not present<---Finding dependencies in event streams using local search
80B0F31B	Information not present<---Probabilistic reasoning in intelligent systems: networks of plausible inference
7B9E70F7	International Conference on Data Mining<---A tight upper bound on the number of candidate patterns
7F38A8BB	Knowledge Discovery and Data Mining<---DataMine: Application Programming Interface and Query Language for Database Mining
755B7630	Computers in Industry<---Process mining: a research agenda
7A4D33EC	Journal of the American Statistical Association<---Small-Sample Comparisons of Exact Levels for Chi-Squared Goodness-of-Fit Statistics
7FC5372D	Information not present<---Fast sequential and parallel algorithms for association rule mining: a comparison
79ED72E0	Conference on Information and Knowledge Management<---Data cube approximation and histograms via wavelets
8028A646	Knowledge Discovery and Data Mining<---Mining Audit Data to Build Intrusion Detection Models
80D5A362	Communications of The ACM<---Maintaining knowledge about temporal intervals
7E6AE474	Conference on Information and Knowledge Management<---Multi-dimensional sequential pattern mining
77054FF8	Financial Analysts Journal<---Using Artificial Neural Networks to Pick Stocks
7E3EBECB	User Interface Software and Technology<---The metaDESK: models and prototypes for tangible user interfaces
0142C126	Computational Learning Theory<---Comparing connectionist and symbolic learning methods
5F18FEC4	Information not present<---Multidimensional visualization and browsing for intelligence analysis
5840D2B8	Journal of Machine Learning Research<---Text classification using string kernels
7B4B0AD3	Conference on Information and Knowledge Management<---Mining fuzzy association rules
7B2F7AC0	Computer Networks and Isdn Systems<---Web traffic characterization: an assessment of the impact of caching documents from NCSA's web server
7E7A3D19	Meeting of the Association for Computational Linguistics<---Untangling text data mining
5D883DA6	European Conference on Principles of Data Mining and Knowledge Discovery<---Finding Spatial Clusters
7ACDE861	International ACM SIGIR Conference on Research and Development in Information Retrieval<---Document clustering using word clusters via the information bottleneck method
6A604934	Information not present<---Signal detection theory and psychophysics.
7EC1D0EB	The Vldb Journal<---Scalable feature selection, classification and signature generation for organizing large text databases into hierarchical topic taxonomies
79BAF0AB	Computer Communication Review<---Improving end-to-end performance of the Web using server volumes and proxy filters
7D80D2E2	IEEE Assp Magazine<---An introduction to hidden Markov models
812410ED	Information not present<---Dynamic graphics for network visualization
07D6D6C5	International Conference on Management of Data<---Integrating association rule mining with databases: alternatives and implications
77D83230	Knowledge Discovery and Data Mining<---Mining time-changing data streams
7FBA9E21	Information & Management<---Managing information technology (IT) for one-to-one customer interaction
7AA74013	Symposium on Principles of Database Systems<---Similarity-based queries
7B2B3AF5	Automated Software Engineering<---Design by Framework Completion
7D44B46F	IEEE Symposium on Information Visualization<---Minimally-immersive interactive volumetric information visualization
7D60A50E	Ai Magazine<---KDD–93: progress and challenges in knowledge discovery in databases
75ACE768	Knowledge Discovery and Data Mining<---A statistical theory for quantitative association rules
8040A302	Applied Artificial Intelligence<---An agent-based hybrid framework for database mining
7ED7FFA0	Proceedings of the National Academy of Sciences of the United States of America<---Neural networks and physical systems with emergent collective computational abilities
04788BEE	Information not present<---A survey of the world wide web security
7840077B	Cybernetics and Systems<---A fuzzy-set-theoretic interpretation of linguistic hedges
5C9DD2EA	Information not present<---MAFIA: Efficient and Scalable Subspace Clustering for Very Large Data Sets
75991EF3	IEEE Transactions on Computers<---Graph-Theoretical Methods for Detecting and Describing Gestalt Clusters
61368C14	Information not present<---The Power of Decision Tables
79471CD2	Computer Networks and Isdn Systems<---Customizable multi-engine search tool with clustering
7D0687FA	Biometrika<---Testing for a Unit Root in Time Series Regression
088B9012	International Joint Conference on Artificial Intelligence<---Discovering interesting holes in data
75A53CB5	Journal of Systems and Software<---Using measurement-driven modeling to provide empirical feedback to software developers
7ED6048B	International Conference of the IEEE Engineering in Medicine and Biology Society<---Radial-basis-function based classification of mammographic microcalcifications using texture features
81290E41	Parallel Computing<---Parallel tree-projection-based sequence mining algorithms
8021EC0E	Machine Learning<---Induction of Decision Trees
7636D904	Decision Support Systems<---Machine learning methods for intelligent decision support An introduction
781AC6B7	Information not present<---Principles of Database and Knowledge-Base Systems, Volume II
13D045C8	Library Resources & Technical Services<---The Relative Shelf Location of Circulated Books: A Study of Classification, Users, and Browsing.
7E6EC2A3	Working Conference on Reverse Engineering<---On the knowledge required to understand a program
5A9FB7CC	Knowledge Discovery and Data Mining<---Parallel Branch-and-Bound Graph Search for Correlated Association Rules
7E883AE5	International Conference on Image Processing<---Transform features for texture classification and discrimination in large image databases
7B02A7D4	Sigkdd Explorations<---Web usage mining: discovery and applications of usage patterns from Web data
78D0EC93	IEEE Intelligent Systems<---Rule+exception strategies for security information analysis
5E698AE6	Information not present<---Data mining approaches for intrusion detection
5C3379DB	Journal of Artificial Intelligence Research<---Iterative Optimization and Simplification of Hierarchical Clusterings
7245B61B	Intelligent Data Analysis<---Rule quality for multiple-rule classifier: Empirical expertise and theoretical methodology
76EAD04C	Information not present<---The FBI wavelet/scalar quantization standard for gray-scale fingerprint image compression
63325EB4	IEEE Transactions on Reliability<---An empiri-cal comparison of decision trees and other classifica-tion methods
81081968	Journal of Mathematical Imaging and Vision<---Clustering Properties of Hierarchical Self-Organizing Maps
05F2F5F3	Information not present<---A New MDL Measure for Robust Rule Induction
7DA1443F	International ACM SIGIR Conference on Research and Development in Information Retrieval<---A clustering scheme
80AB560D	Computer Communication Review<---Analysis, modeling and generation of self-similar VBR video traffic
5F25F906	Information not present<---Machine learning : an artificial intelligence approach
7E03220E	International Conference on Data Mining<---Using information-theoretic measures to assess association rule interestingness
7CF8FE61	Journal of Parallel and Distributed Computing<---Adaptive local refinement with octree load balancing for the parallel solution of three-dimensional conservation laws
7E84F970	Annals of Statistics<---Large Sample Confidence Regions Based on Subsamples under Minimal Assumptions
7BE4CA28	Pattern Recognition Letters<---A non-greedy approach to tree-structured clustering
5D8A55C1	International Conference on Data Mining<---Moment: maintaining closed frequent itemsets over a stream sliding window
