7C33E8A4	Field observations for estimating the local avalanche danger in the Columbia Mountains of Canada
7D2B9AD3	Selecting patients with mitral regurgitation and left ventricular dysfunction for isolated mitral valve surgery
7FFE996B	Design and implementation of insulators material hydrophobicity measure system by support vector machine decision tree learning
6EE9DE70	Laplace Transforms for Integrals of Markov Processes
7B6F942B	Extraposition: a case study in German sentence realization
7D34C6E6	Application of hierarchical neural networks to pattern recognition for quality control analysis in steel-industry plants
7707EAE0	Tanks in trees: a case study of ternary phase-amplitude filter classification trees
77002ACA	Application of the classification tree model in predicting learner dropout behaviour in open and distance learning
7B4158D0	Cardiac arrhythmia detection using combination of heart rate variability analyses and PUCK analysis
7E54C276	A Neuro-Fuzzy Based Software Reusability Evaluation System with Optimized Rule Selection
7E9BD3C0	Dialog act modelling for conversational speech
755646F1	Determining Natal Origins of Birds using Stable Isotopes (δ34S, δD, δ15N, δ13C): Model Validation and Spatial Resolution for Mid-Continent Mallards
795847EB	Rule extraction using Support Vector Machine based hybrid classifier
80409696	Identification of Individuals With Insulin Resistance Using Routine Clinical Measurements
7A2390ED	Handwritten and Printed Word Identification Using Gray-scale Feature Vector and Decision Tree Classifier
05D11084	Active Mining of Data Streams
81656ED1	Zeolite Synthesis Modelling with Support Vector Machines: A Combinatorial Approach
8028BC55	Spectral-Temporal Analysis by Response Surface applied to detect deforestation in the Brazilian Amazon
763D58ED	Predicting Visual Assessment of Allergic Patch Test Reactions by Non-Invasive Measurements
78F956A9	Towards automatic scoring of a test of spoken language with heterogeneous task types
759173BF	Plant life history traits of rare versus frequent plant taxa of sandplains: Implications for research and management trials
5A2A6EE3	Classification of text documents
8165E63F	Building Prosodic Structures in a Concept-to-Speech System
78E4B434	Dominant factors associated with microcystins in nine midlatitude, maritime lakes
7F7F23B9	Fuzzy Entropy of Classification and its Application to Biomarker Discovery
7D016747	An Expert System Based on Spatial Data Mining Used Decision Tree for Agriculture Land Grading
80AB0F24	Password Strength Prediction Using Supervised Machine Learning Techniques
05BB0F31	An MCE based classification tree using hierarchical feature-weighting in speech recognition
774961D7	The development of a connectionist multiple-voice text-to-speech system
7AEE6A8F	Inductive linkage identification on building blocks of different sizes and types
805919D0	Learning Policies for Efficiently Identifying Objects of Many Classes
780DBCA6	Data mining methods for hydroclimatic forecasting
7ED2C9F0	The Application of Decision Tree in Gender Classification
7A7F32DC	Towards robust animacy classification using morphosyntactic distributional features
769308B1	Prediction of chronic hepatitis B, liver cirrhosis and hepatocellular carcinoma by SELDI-based serum decision tree classification.
7BB92AE9	831 OUTCOME PREDICTION MODELS TO DETERMINE THE INDICATIONS OF LIVER TRANSPLANTATION IN PATIENTS WITH ACUTE LIVER FAILURE: DATA MINING USING DECISION TREE LEARNING AND RBF NETWORK
7FCC6A46	Compound record clustering algorithm for design pattern detection by decision tree learning
02D5D12A	Laminin, Her2/neu and Ki-67 as prognostic factors in non-small cell lung cancer
80139F4C	A Dynamic, Perimeter Based, Community-Centric Access Control System
7CCB311E	Pediatric Obstructive Sleep Apnea assessment using pulse oximetry and dual RIP bands
064CA0F8	Perceptually-related acoustic-prosodic features of phrase finals in spontaneous speech
7A20BDEC	Predicting the quality and usability of spoken dialogue services
836BE381	Tree-Based Ensemble Classifiers for High-Dimensional Data
781FAA9E	Soft computing approach to fault diagnosis of centrifugal pump
618D18AA	Robust Classification of 143 Million SDSS Objects Via Decision Tree Learning
807D6AC4	A Model Using Phenotypic Characteristics to Detect Introgressive Hybridization in Wild Westslope Cutthroat Trout and Rainbow Trout
7E4D209A	Third molar surgery: the patient's and the clinician's perspective
7A190BAF	Recognition of printed arabic text based on global features and decision tree learning techniques
104DD425	An Efficient Algorithm for Finding Optimal Gain-Ratio Multiple-Split Tests on Hierarchical Attributes in Decision Tree Learning
79608DF0	Comparisons of likelihood and machine learning methods of individual classification
7C83DDB6	A priori prediction of tightly clustered connections based on heuristic classification trees
772EE426	Extraction and classification of urban land cover based on multisource data and their applications in Chongming
802C9E4D	Lossless Online Bayesian Bagging
5C033E0E	Using Predicted Perceived Emergency Fund Adequacy to Segment Prospective Financial Consulting Clients
81B00BBF	Web Categorisation Using Distance-Based Decision Trees
5AC048E6	The Importance of Export Assistance Program Awareness
23664008	Bias Reduction in Split Variable Selection in C4.5
77FD3D13	An Optimized Algorithm of Decision Tree Based on Rough Sets Model
762FC470	Enhanced tree-classifier performance by inversion with application to pap smear screening data
09842992	Auto Red Team: a network attack automation framework based on Decision Tree
76B0B8E9	AGENT BASED DECISION TREE LEARNING: A NOVEL APPROACH
798BFA48	Sea-Battlefield Situation Assessment Based on Improved Decision Tree
7C204261	A semi-supervised weighted clustering framework facing to hybrid attributes data streams
63B23DEC	Operational monitoring of land-cover change using multitemporal remote sensing data
7CBFDF58	Generating test cases from UML activity diagrams using the Condition-Classification Tree Method
7F08BC92	Performance evaluation of five classification algorithms in low-dimensional feature vectors extracted from EEG signals
78186952	Multiview Smile Detection by Gabor Wavelet Decision Tree Classifier
7D9C4192	Mapping urban areas using coarse resolution remotely sensed data
780BAA7C	Phenetic Analysis in Paleoanthropology: Phenogeography of Peoples of the World
7AFA4271	Detection of serum proteomic changes and discovery of serum biomarkers for Kashin-Beck disease using surface-enhanced laser desorption ionization mass spectrometry (SELDI-TOF MS)
797DEF44	An improved classification algorithm on teaching evaluation
792AD26E	Improvement in Design of Household Necessities Based on Classification Tree Model
809984C2	An effective combination of multiple classifiers for toxicity prediction
5BD4DFAF	Multi-stream 2D frequency table computation on dataflow architecture
0491CCC1	Concept Formation From Very Large Training Sets
7DE212E0	Data-Driven Optimization of Time and Frequency Resolution for Radar Transmitter Identification
850F8A50	IDENTIFICATION OF INFLUENCING FACTORS FOR HEART ATTACK IN DIABETIC PATIENTS USING C & R ALGORITHM
60DBB724	Estimating and Mapping Urban Impervious Surfaces: Reflection on Spectral, Spatial, and Temporal Resolutions
090C5ED9	Test Sequence Validation and Generation using Classification Trees:
5A7AF737	Identification of High-risk and Low-risk Groups among Men Who Chew Tobacco through
8151774C	Evaluation of classifier performance in descrete pattern recognition problem
7D75D239	Performance comparisons between backpropagation networks and classification trees on three real-world applications
79481155	Aggregating expert predictions in a networked environment
5B69831C	Ensemble Feature Selection
75A64B71	Shape analysis and classification of lgl -type and wild-type neurons
800E56E3	A Survey of Evolutionary Algorithms for Decision-Tree Induction
812973FD	Simple Learning Algorithms for Decision Trees and Multivariate Polynomials
5F5F32F4	A Probabilistic Learning Approach for Counterexample Guided Abstraction Refinement
68A7C9D3	A double classification tree search algorithm for index SNP selection.
7A022EF6	Predicting sexual aggression: the role of pornography in the context of general and specific risk factors
7702A07E	A decision method for object identification in robotics
80EB391C	Students' Construction of Structured Knowledge Representations.
80371BA8	The Layout Consistent Random Field for Recognizing and Segmenting Partially Occluded Objects
5D545EDB	Decision Trees Learning System
765C9C66	Predictors of abstinence from heavy drinking during treatment in COMBINE and external validation in PREDICT
7F344AA5	Remote-sensing image mining: detecting agents of land-use change in tropical forest areas
7D33DF50	Registration Based on Scene Recognition and Natural Features Tracking Techniques for Wide-Area Augmented Reality Systems
74DCE39B	Individualized Prediction of Heat Stress in Firefighters: A Data-Driven Approach Using Classification and Regression Trees
7E3C3524	Learning microarchitectural behaviors to improve stimuli generation quality
75196ACA	Cascade generalisation for ordinal problems
67705858	Predicting smear negative pulmonary tuberculosis with classification trees and logistic regression: a cross-sectional study
7BB67302	Machine Vision Grading of Pistachio Nuts Using Fourier Descriptors
7341877F	Data-Driven Generation of Decision Trees for Motif-Based Assignment of Protein Sequences to Functional Families
8014D5B0	Identification of DNA copy number aberrations associated with metastases of colorectal cancer using array CGH profiles
5ED3AD7E	Generating a set of rules to determine honorific expression using decision tree learning
779370F7	A study of features on Primary Question detection in Chinese online forums
7F0B6655	Quantitative structure-affinity relationship of 5-HT1A receptor ligands by the classification tree method
7CC25B2B	PMC35 USE OF CLASSIFICATION TREES AS AN AID IN UNDERSTANDING MISSING DATA: AN EXAMPLE FROM AN INTERNET-BASED SURVEY OF PATIENT CHARACTERISTICS AND RESOURCE UTILIZATION
597F0CAB	Scaling Up Inductive Logic Programming by Learning from Interpretations
620D522C	Monitoring desertification in arid and semi-arid areas of China with NOAA-AVHRR and MODIS data
5E2C66A5	Multi-view hac for Semi-supervised Document Image Classification
7B5D2D83	Endangered crayfish in northern Japan: Distribution, abundance and microhabitat specificity in relation to stream and riparian environment
12F3C7B5	A Study on bias problems in constructing classification trees
0BC9E40C	Online fdc control limit tuning with yield prediction using incremental decision tree learning
0B64F4F4	中国人日本語学習者の場所を表す格助詞「で」と「に」の習得に影響する諸要因
7C330F7B	Data structuring and classification in newly‐emerging scientific fields
76B53DA9	A fast method of steel surface defect detection using decision trees applied to LBP based features
7ED387F1	Free parallel data mining
776AA760	MultiCamp — Cost sensitive active learning algorithm for multiple parallel campaigns
80D7D268	Agent-Based Pattern Mining of Discredited Activities in Public Services
7CF8E57A	SOLAR: sound object localization and retrieval in complex audio environments
77E6552A	Oblique decision tree induction using multimembered evolution strategies
772FA385	Unbiased and non-supervised learning methods for disruption prediction at JET
7E059AE3	CART-Based Rare Habitat Information Extraction For Landsat ETM+ Image
5882C3A4	An Effective Combination Based on Class-Wise Expertise of Diverse Classifiers for Predictive Toxicology Data Mining
7DDAED83	Object-Oriented Classification of Polarimetric SAR Imagery Based on Texture Features
72CC9D8F	Wherein are Shown some Results of Autorship Attribution to Cervantes' Work
5F922F5F	Evaluating model transferability for a threatened species to adjacent areas: Implications for rock‐wallaby conservation
5F43040F	Textual entailment recognition using a linguistically–motivated decision tree classifier
756D06B4	A real-time location and infant monitoring system based on active RFID
7ACC0591	The Application of Classification Trees to Bunsetsu Segmentation of Japanese Sentences
77BE8209	Distribution-balanced stratified cross-validation for accuracy estimation
7EB97ED2	Keyword spices: A new method for building domain-specific web search engines
71617EF4	Reconstructing Sakhalin Taimen Parahucho perryi Historical Distribution and Identifying Causes for Local Extinctions
80D093CA	Identification of rear-end crash patterns on instrumented freeways: a data mining approach
7E50F928	Study on extraction land use/cover information from Landsat ETM+ images by combining classifier
81452624	Automatic unsupervised classification of snow-covered areas by decision-tree classification and minimum-error thresholding
71439A8E	Rule extraction from neural networks: modified RX algorithm
0F086B61	Combining Decorated Classification Trees with RCPS Stochastic Models to Gain New Valuable Insights into Software Project Management
594BAFB5	Mining explosion identification as an application to treaty verification
803AE4F6	The Development and Application of Decision Tree for Agriculture Data
7D35A8CC	Sample compression bounds for decision trees
5B09C700	High-Performance Commercial Data Mining: A Multistrategy Machine Learning Application
081E4BCE	T�cnicas estad�sticas de clasificaci�n: un estudio comparativo y aplicado
7BEB486C	Classification of document pages using structure-based features
75D27B7A	RapidMiner framework for manufacturing data analysis on the cloud
5A3A2042	Regression tree and neuro-fuzzy approach to system identification of laser lap welding
7ED82345	Tumor progression driven by pathways activating matrix metalloproteinases and their inhibitors
79EE1E4D	Towards enhancing the performance of multi-parameter patient monitors
78643F3E	Guessing strategy for improving intrusion detections
0333D7E1	Training a confidence measure for a reading tutor that listens
5E9A417E	Using SIMCA statistical software package to apply orthogonal projections to latent structures modeling
084406C0	THE SEPARABILITY OF SPLIT VALUE CRITERION
056C048C	Automated Selection of AGNs from SDSS Photometric Data: Initial Results
7CD8C44D	Privacy Threats from Social Networking Service Aggregators
0313E581	Using a Landscape Approach to Identify the Distribution and Density Patterns of Salmonids in Lake Ontario Tributaries
5FA3D1AB	Categorical data skyline using classification tree
7F1B7BD6	Arrhythmias Classification with MLP Neural Network and Statistical Analysis
764B97E9	Monitoring physical activity and energy expenditure with smartphones
7ECBC213	A Decision Tree Algorithm for Freeze/Thaw Classification of Surface Soil Using SSM/I
7900D934	Improved classification of soil salinity by decision tree on remotely sensed images
782F187B	A combination of decision tree learning and clustering for data classification
7B87E6F9	Falling is not just for older women: support for pre-emptive prevention intervention before 60
80D44CFA	Optimization of circuit partitioning in VLSI through classification algorithms
797C9431	A two-stage classifier system for normal mammogram identification
8115D252	Forest mapping using ENVISAT and ERS SAR data in Northeast of China
7DCD43BF	Machine Learning Task as a Diclique Extracting Task
04B077B0	Design and Implementation of Intelligent Society Member Management System
803722A6	Use of Landsat TM/ETM+ data to analyze urban heat island and its relationship with land use/cover change
81250CEB	Classification in mathematics, discrete metric spaces, and approximation by trees
85D44C3E	USING CLASSIFICATION TREE FOR PREDICTION OF DIABETIC RETINOPATHY ON TYPE II DIABETES
77667C83	The predictive value of attributes of pain to classify rheumatoid arthritis.
7E79DFD8	Treatment needs and acknowledgement of illness – importance for satisfaction with psychiatric inpatient treatment
80E479CE	Performance Analysis and Enhancement of Software Quality Metrics using Decision Tree based Feature Extraction.
7523BFB2	Fingerprint classification based on Adaboost learning from singularity features
7F74F25A	A New Method for Dealing with Measurement Error in Explanatory Variables of Regression Models
7C267C24	Minimum Impurity Partitions
7C0E1619	HDT-HS: A hybrid decision tree/harmony search algorithm for biological datasets
7AABC0CF	Assessing burn severity and comparing soil water repellency, Hayman Fire, Colorado
8425EBBC	Classifiers for Ischemic Stroke Lesion Segmentation: A Comparison Study
7737EFC6	Discriminating Geriatric and Nongeriatric Patients Using Functional Status Information: An Example of Classification Tree Analysis Via UniODA
7CD81105	Automatic classification of mines using local discriminant bases for broadband sonar data
7752A3EA	An evaluation of learning performance in backpropagation neural networks and decision-tree classifier systems
7EAE732B	Hybrid change detection for watershed impervious surface using multi-time remotely sensed data
25A4D2FF	CART에서 변수선택 편의에 관한 연구
7B9F337A	Prediction of Incipient Damage Sites in Composites using Classifiers
7119128C	Changes in snag populations in northern Arizona mixed-conifer and ponderosa pine forests, 1997-2002
6349C6F5	Burnt Scar Mapping from High Resolution Optical Remote Sensing
7A73B35B	Registration based on Euclidean reconstruction and natural features tracking for augmented reality systems
815C25EA	Geometric probing of dense range data
79CCF767	Diagnosing attention deficit disorders with the Behavioral Assessment System for Children and the Child Behavior Checklist: test and construct validity analyses using optimal discriminant classification trees.
7B038417	Invasion success of alien plants: do habitat affinities in the native distribution range matter?
77795648	Computer-aided diagnosis of dysplasia in Barrett's esophagus using multiple endoscopic OCT images
7C422A47	A method for detecting large-scale forest cover change using coarse spatial resolution imagery
0CECF473	Using the Normalized Differential Wetness Index to Scale Leaf Area Index, Create Three-Dimensional Classification Maps, and Scale Seasonal Evapotranspiration Depletions in Canopies Along the Middle Rio Grande Riparian CorridorCorridor
5A879433	의사결정나무를 이용한 토양유기탄소 추정 모델 제작
7AE26F40	Entropy multi-hyperplane credit scoring model
7F08647B	A multifactorial approach to understanding fall risk in older people
0B0BD17F	Accounting for misclassification costs in decision tree classifiers
5A92E8AF	On the Size of a Classification Tree
805ADFA5	Statistical decision-tree models for parsing
7E7D1C2A	ACM Classification Can Be Used for Representing Research Organizations
7DDDF1CC	A Hidden Markov, Multivariate Autoregressive (HMM-mAR) Network Framework for Analysis of Surface EMG (sEMG) Data
7F6800B3	A Wireless Intrusion Detection Method Based on Dynamic Growing Neural Network
80726189	Effective heuristics for counterexample-guided abstraction refinement
77A59B6A	A Feature-Based Serial Approach to Classifier Combination
7A2A07B1	A classifier capable of rule refinement
7B4BA791	Signal quality measures for pulse oximetry through waveform morphology analysis
780C7A3E	Applying game theory rules to enhance decision support systems in credit and financial applications
72BAD2C5	Classification of the Gabon SAR mosaic using a wavelet based rule classifier
76359DBA	Effective acoustic model clustering via decision-tree with supervised learning
79D2B6E9	Extracting classification rule of software diagnosis using modified MEPA
833AE927	Continuous fields of land cover for the conterminous United States using Landsat data: first results from the Web-Enabled Landsat Data (WELD) project
5A59943F	Structural Description to Recognising Arabie Characters Using Decision Tree Learning Techniques
59AFF999	Learning First-Order Rules from Image Applied to Glaucoma Diagnosis
78BD13A7	Study on the automatic extraction of water body from TM image using decision tree algorithm
7D860709	Classification of protein localization patterns obtained via fluorescence light microscopy
08F44C0E	Revised Cascade Decision Tree Al gorithm Based on Unbalanced Data Set
59B1ED50	Closed Pattern Mining for the Discovery of User Preferences in a Calendar Assistant
771FBCC7	Selecting learning activities with decision trees
6DE1D151	A Morphosyntactic Brill Tagger for Inflectional Languages
7A5DBA3F	Programming agent behavior by learning in simulation models
7AF01A2B	P 076 Classification tree for the diagnosis of behçet's disease (BD)
8024118E	A New Classification Application of Biological Early Warning Systems for Toxicity Detection
8003052D	User-Independent Online Handwritten Digit Recognition
7CE87720	Application Research of Decision Tree Algorithm in Sports Grade Analysis
793809C3	A Decision Tree System for Finding Genes in DNA
798503AF	A study on the clinical classification model for the hand venule of baby pneumonia based on decision tree algorithm
80F80091	Learning ECG Patterns with the Aid of Multilayer Perceptrons and Classification Trees
79824B36	Nitrogen speciation and trends, and prediction of denitrification extent, in shallow US groundwater
7D9242DD	Learning Activity-Based E-Learning Material Recommendation System
6073B8D9	Improved C4.5 Decision Tree
7EFD4F0C	Mathematical and Geometrical Analysis and Representation of North Indian Musical Rhythms Based on Multi Polygonal Model
7A4C23FA	An Exploratory Study of the Role Financial Satisfaction Has on the Thought of Subsequent Divorce
7F12819D	Classification trees with neural network feature extraction
80AD4E0F	Fuzzy clustering and decision tree learning for time-series tidal data classification
7FD584C1	Automatic identification techniques of tuberculosis bacteria
70E00A21	From climate history to prediction of regional water flows with machine learning
0548C0E7	Financial Performance Prediction Using Constraint-Based Evolutionary Classification Tree (CECT) Approach
7592ABBE	Mitotic Rate as a Predictor of Sentinel Lymph NodePositivity in Patients With Thin Melanomas
7A4EF567	A respiratory alert model for the Shenandoah Valley, Virginia, USA
6C7E3AE9	Consensus Decision Trees: Using Consensus Hierarchical Clustering for Data Relabelling and Reduction
80C5102A	Comparing Demographic, Health Status and Psychosocial Strategies of Audience Segmentation to Promote Physical Activity.
5B728C0D	An Interpretation Method for Classification Trees in Bio-data Mining
781D6B08	Extraction and change detection of urban impervious surface using multitemporal remotely sensed data
7616FB11	Guideline development from an observational study
04A57C81	VPRSM Based Decision Tree Classifier
5F1C8BF3	Predicting the Speed of Beer Fermentation in Laboratory and Industrial Scale
7A93C964	Land Cover Classification in the Poyang Lake Region, China, Using Landsat TM and JERS-1 Synthetic Aperture Radar Data
7F08CB50	Finding spanish syllabification rules with decision trees
5C44591B	RIP-GAMS AND CLASSIFICATION TREES IN QUANTITATIVE MRI(Statistical Models for Biomedical Research)
7AF08408	Flexible decision tree for data stream classification in the presence of concept change, noise and missing values
75C5FE05	Brief report. Classification trees and logistic regression applied to prognostic studies: a comparison using meningococcal disease as an example
78B05761	Peut-on mesurer la performance des services grâce à l’IGS II ?
5E01BEE8	Facial Identification System Using Multiple Retrievals Techniques
7E47F1A1	Dynamic monitoring of land use/cover changes based on CBERS imagery
7CBFEC75	Decision tree algorithm based on average Euclidean distance
782517C9	An intermediate design language and its analysis
797A468E	POLYNOMIALS FOR CLASSIFICATION TREES AND APPLICATIONS
7CF25B0E	Finding a Fitting Learning Path in E-learning for Juvenile
808643AE	COPS—a novel workbench for explorations in fold space
76E85278	Vector quantization: clustering and classification trees
80AFDBA6	Intelligent detection of LSB stego anomalies in images using soft computing paradigms
75B155C3	Predicting Sustained Fire Spread in Tasmanian Native Grasslands
59817ED9	Automatic Classification and Clustering of Caenorhabditis Elegans Using a Computer Vision System
7CEA29C0	Tree ring analysis of hydro‐climatic thresholds that trigger ice jams on the Mistassini River, Quebec
7FFD2740	A rule extraction algorithm based on attribute importance
5A055FBE	Clustering transactions with an unbalanced hierarchical product structure
7E53AB89	Limited Tolerance Relation-Based Decision Tree Algorithm
75CA99D6	Artificial immune-based supervised classifier for land-cover classification
7E78F1C2	Modeling of the Students Scenario on a Learning Course
5B68D7EE	Transfer Learning in Reinforcement Learning Problems Through Partial Policy Recycling
80273B19	Skewness as feature for the diagnosis of Alzheimer's disease using SPECT images
7D0CEE3A	A Noise-Robust FFT-Based Auditory Spectrum With Application in Audio Classification
7EA26DBE	Texture fusion and classification based on flexible discriminant analysis
7177B362	Predicting the Invasion Potential of a Puerto Rican Frog in Hawaii Using MODIS Satellite Imagery
584EBBCF	A fuzzy expert system for qualitative chemical analyses of minerals using color recognition
7F835DDA	Sub-symbolically managing pieces of symbolical functions for sorting
79B76B9F	Semantic classification and query of engineering drawings in the shipbuilding industry
7E80A58A	Research of Model Intelligent Selection Based on Rule Reasoning
8028082C	Risk Bounds for Embedded Variable Selection in Classification Trees
80E060A3	A decision tree-based method, using auscultation findings, for the differential diagnosis of aortic stenosis from mitral regurgitation
5B3162E7	Forecasting Demand for Telecommunications Products from Cross-Sectional Data
806159D6	Boosting constraint satisfaction using decision trees
75198FD1	Comparison of Pattern Classification Methods in Discrimination of Inferior Shijimi Clams by Acoustic Signal
8133564B	Accurate object localization in 3D laser range scans
80DF68E6	Image data mining and classification with DTree ensembles for linguistic tagging
7EAD2D65	의사결정나무와 신경망 모형 결합에 의한 운전자 우회결정요인 분석
7CD9D239	Decision tree learning for freeway automatic incident detection
583D9AFC	In Search of Variables Distinguishing Low and High Achievers in Music Sight Reading Task
681A3928	Refining decision tree classifiers using rough set tools
78E15529	Using decision trees to measure activities in people with stroke
79C5571E	Agrarian landscapes linear features detection from LiDAR: application to artificial drainage networks
7F4F974B	Modelling spatial scales of water erosion in the West Usambara Mountains of Tanzania
808E9F1F	Exploring Multiple Trees through DAG Representations
586D4A54	Towards a Method to Conceptualize Domain Ontologies
758D78B7	Optimal packet classification applicable tothe OpenFlow context
056DBBB5	Une m�thode informatique de regroupement �cologique des champignons imparfaits
80E1FD65	Data mining application for real-time distributed shop floor control
7534BEF0	Nitrogen and metals in two regions in Central Europe: Significant differences in accumulation in mosses due to land use?
5A797A7B	Inductive learning of materials performance indices from a material properties database
7FAE9E65	Single trial detection of human movement intentions from SAM-filtered MEG signals for a high performance two-dimensional BCI
7EA3B4A3	A Multilingual Named Entity Recognition System Using Boosting and C4.5 Decision Tree Learning Algorithms
80AFF1A9	Classification trees for fast segmentation of DTI brain fiber tracts
7E5171BF	The Usefulness of Financial Ratios as Predictors of Household Insolvency: Two Perspectives
7D9B3A5C	Multidimensional intelligent diagnosis system based on Support Vector Machine Classifier
7A6B2994	Using T3, an Improved Decision Tree Classifier, for Mining Stroke-related Medical Data
7962FE24	Automatic Generation of a Multimedia Encyclopedia from TV Programs by Using Closed Captions and Detecting Principal Video Objects
7BA2245D	A Condition Processing System of Active Rules Using Analyzing Condition Predicates
6D99F00B	Modelling the Likelihood of Software Process Improvement: An Exploratory Study
7FCDB1B6	Predicting Effectiveness of Automatic Testing Tools
768183A7	Environmental predictors of forest expansion on open coastal barrens
5B312A68	Bacteria classification based on feature extraction from sensor data
76EB6675	Using Data Structure Properties in Decision Tree Classifier Design
76AAB776	Preprocessing and Classifying of Mass Spectrometry-Based Proteomics Data Using Wavelet Transform and Decision Tree Learning
7E699B54	Self-organizing Markov models and their application to part-of-speech tagging
80B165FA	Predicting fault-prone software modules in embedded systems with classification trees
802EAE91	Data Analysis and Prediction of Securities Based on Decision Tree Algorithm
784EEC0F	Partially Bayesian variable selection in classification trees
07A458F9	Heterogeneous Decision Tree Classifier System
051B2869	An improved methodology for land-cover classification using artificial neural networks and a decision tree classifier
816ECC33	Boosting Clusters of Samples for Sequence Matching in Camera Networks
760C3E5E	Fault diagnosis in railway track circuits using Dempster-Shafer classifier fusion
3A4731E8	Artificial Intelligence: Reasoning Under Uncertainty
73107B79	A novel gene selection algorithm for cancer identification based on random forest and particle swarm optimization
5A0E09D1	Using data mining and judgment analysis to construct a predictive model of crime
78C081DE	Multivariate modeling of pedestrian fatality risk through on the spot accident investigation
80FE067D	Combining particle-tracking and geochemical data to assess public supply well vulnerability to arsenic and uranium
795AB1F7	Risk Estimation for Classification Trees
7FF4F822	Classification Tree Embedded XML Document Structure Design for Enhanced Web Document Utilization
7777A14B	New ways of specifying data edits
7E81FA1B	Spatial prediction models for landslide hazards: review, comparison and evaluation
768A8AC3	Decision trees as explicit domain term definitions
7DEFF717	Hierarchical classification trees using type-constrained genetic programming
79307537	Modulation Recognition for MIMO Relaying Broadcast Channels with Direct Link
03F42860	An improved decision tree algorithm using rough set theory in clinical decision support system
64EDEB4B	Empirical Comparison of Approaches to Forming Strata
78C7E8B3	A comparison of the bagging and the boosting methods using the decision trees classifiers
7A18AA7D	Model-Driven Reconstruction of 3-D Buildings Using LiDAR Data
770CCEB8	Improving dynamic facial expression recognition with feature subset selection
5C436C11	Towards Recognizing Feature Points using Classification Trees
7B26EBE7	Identifying brown bear habitat by a combined GIS and machine learning method
7F194EFD	Distinction between voluntary cough sound and speech in volunteers by spectral and complexity analysis
794E8CDE	Exploratory Analysis of Similarities Between Social Choice Rules
5D47D49C	Retrospective Study of Biomechanical Factors Influencing Early Clinical Results of the Munting Stemless Hip Prosthesis
7803F9A3	Seeing the species through the trees: Using Random Forest classification trees to identify species‐specific whistle types.
79FB62A3	Comparison of decision tree classifiers with neural network and linear discriminant analysis classifiers for computer-aided diagnosis: a Monte Carlo simulation study
78C4D5A1	Environmental Care in Agriculture: A Social Perspective
5C4577D3	An intelligent manufacturing process diagnosis system using hybrid data mining
782A2099	Calibrating Random Forests
781CA2CA	The integration of classification tree and Sequence Alignment Method for exploring groups of population based on daily time use data
80BA3434	Responses to Bacteria, Virus and Malaria Distinguish the Etiology of Pediatric Clinical Pneumonia
76B677B9	A Practical Differentially Private Random Decision Tree Classifier
5A6B3DE2	Automatic generation of sets of keywords for theme characterization and detection
800224E4	Deriving a Semantic Classification Tree of Korean Verbs Based on Semantic Features
5C9A98AC	Adaptive peer selection
80E558BB	Learning the past tense of English verbs using inductive logic programming
7DCA5EEE	Learning Two-Tiered Descriptions of Flexible Concepts: The POSEIDON System
7F13620D	Simplifying Decision Trees Learned by Genetic Programming
63D7FB3C	Automated global land cover classifications using satellite-based data from the Advanced Very High Resolution Radiometer (AVHRR) and multi-directional data from the Polarized and Directionality of Earth Reflectances (POLDER) instrument
76B14098	A Decision Tree Method Based on Support Vector Machineto Identify Egg Embryo
3621C656	SUPPORT Applications for Classification Trees
76C4B0A2	Admissible stochastic complexity models for classification problems
80B7873A	Mining pharmaceutical spam from Twitter
7A7D0D20	Comparing Bayesian network, artificial neural networks, classification trees and classical logistic models in quantitative risk assessment: an application to the European Registry of Foreign Body Injuries in Children
7717B5F9	Cumulative risk assessment for quantitative response data
7F9CC77E	The data mining method based on second learning
7C68EF96	Research on the impact of impervious surface area on urban heat island in Jiangsu Province
79325661	A model-based approach to estimate the aids-free time distribution in homosexual men using longitudinal data
7A798CDF	Numerical analysis of small Arctic diatoms (Bacillariophyceae) representing the Staurosira and Staurosirella species complexes
75E7A76D	Patterns in the vocalizations of male harbor seals
808F596B	Batch-mode decision tree learning applied to intelligent reactive robot control
7FA6E655	Using Random Forests in the Structured Language Model
78B31B22	Application of rough sets analysis to identify polluted aquatic sites based on a battery of biomarkers: a comparison with classical methods
5BE4B2AE	Objectionable Image Recognition System in Compression Domain
71F3EBEB	Building extraction from high resolution imagery based on multi-scale object oriented classification and probabilistic Hough transform
7B74964E	Use of the European preliminary criteria, the Breiman-classification tree and the American–European criteria for diagnosis of primary Sjögren’s Syndrome in daily practice: a retrospective analysis
75E10319	A decision tree approach for traffic accident analysis of saskatchewan highways
7F77E389	An Efficient Relational Decision Tree Classification Algorithm
03BA5323	Seeds, hands and lands : maize genetic resources of highland Guatemala in space and time
62D5124E	Hydrologic Impact Of Subsurface Drainage Of Agricultural Fields
85FEBE00	Development of an automated ultrasonic testing system
789099F7	Classification trees with bivariate splits
5A256302	Using financial ratios to identify Romanian distressed companies
60430B28	Kaolin Quality Prediction from Samples: A Bayesian Network Approach
76471931	Unsupervised learning of a scene-specific coarse gaze estimator
7ABA5C97	Vehicle classification based on magnetic sensor signal
7F2FC8AC	Efficient and scalable multi-class classification using naïve Bayes tree
82C0A940	PEMANFATAN DATA MINING UNTUK PRAKIRAAN CUACA
